	t0	t1	t2	t3	t4	t5	t6
sub-16_UA_trial5	0.9325203293550842	-0.023957929354809494	0.6620927653316354	0.7970571285730225	0.9553039539055656	0.8857662884352862	0.5154302228496024
sub-16_UA_trial6	0.5154302228496024	0.7266025513655566	0.9913179872217608	0.9724586725905411	0.9731966322392357	0.8182884316589116	-0.2233278894637338
sub-16_UA_trial7	-0.2233278894637338	0.9905143919577953	0.8989673861165809	0.2642669846145202	0.13390891811251412	-0.9964688509426497	0.9746185564830269
sub-16_UA_trial8	0.9843884784000967	0.8733773705714447	0.45321051178716887	0.9101611884115279	0.9385104187035094	0.9291169415650157	0.9665756219820815
sub-16_UA_trial9	0.9620325869103304	0.9954994013857437	0.826915801495477	0.8361823492339876	0.9989977675600517	0.9999772955200973	0.11657395874116816
sub-21_AA_trial0	0.8675554163972288	0.9987220457356798	0.9996921890955601	0.7925392234685117	-0.09686362622614489	0.3732772222200583	0.8326121204518385
sub-21_AA_trial1	-0.9964171316793431	0.6396509975774332	0.9598623857858706	0.7150146299951322	0.41365318263804624	0.727832338991706	0.8438595428614613
sub-21_AA_trial2	0.8438595428614613	-0.9989450093687663	-0.9951178991780865	-0.5298164241076563	0.9605440026852704	0.9998233867775912	0.9144483589471019
sub-21_AA_trial3	0.8652164285832299	0.7168294874159646	0.8402789334302868	0.8509755186646719	0.6468965178388857	-0.9779855086564142	-0.9496337927406894
sub-21_AA_trial4	0.9660296329325535	0.6969836372368837	0.9471227626863832	0.7216676870839486	0.8977235272057539	0.951587569809056	0.591523933566631
sub-21_AA_trial5	0.959949591322312	0.14459375347574346	0.9998691648847106	0.6181852473633883	-0.06551471413849862	0.9963340532879505	0.832809720651929
sub-21_AA_trial6	0.7368460251370583	0.3491254642217871	0.4668761130152788	-0.49999385314625205	0.6589217294967297	-0.023316204623686363	-0.4545249265297443
sub-21_AA_trial7	0.13016470412244593	-0.6831955975470876	-0.08878743609711455	0.46630447084780036	0.9468949285593429	0.8952846873674093	0.7066566802843349
sub-21_AA_trial8	0.1171315742214376	0.9197844817427783	-0.2492524810118486	0.4727084571150215	0.8672528940242973	0.9634980352124441	-0.9712531824596926
sub-21_UA_trial0	-0.9217774228646528	0.45879778169590796	0.7947126988291345	0.9986206888381295	0.775523087029834	-0.18265126320135242	0.11107613993670823
sub-21_UA_trial1	0.9951020849742686	0.45154224085881395	0.9996791719323634	0.13470233021406353	-0.8460458921285081	0.5552372840988158	-0.41950613772998135
sub-21_UA_trial2	0.9455002018973373	0.9799937138572885	0.9932026439790014	0.972785830574342	0.9288551092644176	-0.3923578457520049	-0.6528643636885435
sub-21_UA_trial3	-0.8438019827858315	-0.9312126447928106	-0.5942576360382337	0.6539025433882798	-0.5132840196612579	-0.8909096554077005	0.8145045622203977
sub-21_UA_trial4	0.6050396416997474	0.16500747633049168	-0.9885255245899853	-0.7213876979696008	0.33778034295436477	0.8578633402067515	0.9429018814255793
sub-22_AA_trial0	0.965123082358353	0.642637773562021	0.9780080906748013	0.842465817082355	0.8610586673233753	0.6049558064042843	0.8166934679712623
sub-22_AA_trial1	0.8610586673233753	0.6049558064042843	0.8166934679712623	0.4850794854604992	0.859534372470154	0.9049992173276892	-0.942979157041085
sub-22_AA_trial2	0.8445436231075704	-0.09305134416091625	-0.9565930722858305	0.27794172839263154	0.7906831661293824	0.18048015434215875	0.5711449413245185
sub-22_AA_trial3	0.9620482291320392	0.40126692514825785	0.9682358242606103	-0.1088539381512552	-0.9999999721148605	0.3181298821272761	0.057122433329599695
sub-22_AA_trial4	0.926516782349179	0.9831289862379236	-0.9571315088910013	-0.34667896695954936	0.7835966675572309	0.982051850517078	0.7164542613612086
sub-22_AA_trial5	-0.9800500971970455	0.6575173102107554	0.9985810810249256	0.908746127345839	0.7104935079706172	0.9197255202771369	-0.9552099147310497
sub-22_AA_trial6	-0.7771836967868881	0.9412171253807821	0.948562230894526	0.76599002265615	0.10639446288412267	-0.9386641610244651	-0.449782241376311
sub-22_AA_trial7	0.9972853672915953	-0.09245689513489	0.25239020136509394	0.6824801298393071	-0.25783014077148514	0.47082743828858586	0.549155324952304
sub-22_UA_trial0	0.10490079629333683	0.9657380066890292	0.9938900067984983	0.8980226543304484	0.3552159709275207	-0.34823495953006384	-0.6649869852503254
sub-22_UA_trial1	-0.9049642186811315	0.9894682057309995	-0.48184699590806207	0.4768213107813221	-0.8193238154052621	-0.8416851518669201	0.279883681103181
sub-22_UA_trial2	0.2875048329622339	-0.8806946517527383	-0.9995667573542553	0.4133294583612813	0.5256800378235891	-0.9996439520334227	0.6321256030135881
sub-22_UA_trial3	-0.0881099464964069	0.34261156009407034	0.7404252424988784	0.9919402915155742	0.9949896206846502	-0.48751181837333335	-0.36974457218728085
sub-22_UA_trial4	-0.9145169451692177	-0.6008194273399706	-0.9332145184507142	-0.6243419934998823	0.7329025732943467	0.4207652990073761	0.17889775535860164
sub-22_UA_trial5	0.9947839780355183	0.9767273330991294	-0.7084862936146477	-0.9997348618499334	-0.9715602842337863	0.24414754932250882	0.07126380814011483
sub-23_AA_trial0	-0.018030465259894397	0.7798607223910458	0.8422419288470248	0.8233752744447652	0.010772679852656272	0.9883630465855024	0.7732484748811675
sub-23_AA_trial1	0.6419189710087948	0.4448121916377701	-0.492422641039642	0.5474224461811829	0.7416303081710887	0.13947313303122763	-0.4713602162654538
sub-23_AA_trial2	0.7533177963709423	0.6387054001293816	0.9137493310449781	0.7934024152725192	0.9990890243328201	0.8594816960911935	0.9032505790317882
sub-23_AA_trial3	0.8489621217084893	0.7623706333460456	0.9993629314338875	0.7977775684131438	-0.3304710515746518	-0.8183113194485623	0.6207343858282552
sub-23_AA_trial4	0.9986492193311849	0.9898595712353816	0.9227827201848076	0.930949687250213	0.961999291168618	0.9737079329831909	0.9993933817913331
sub-23_AA_trial5	0.10020914027368369	0.8356308510346322	0.9785644614959309	0.9499665618278806	0.9944967893389475	0.9991960504784845	0.9804886591779503
sub-23_UA_trial0	0.9628982961453143	0.7694695956769767	-0.08053103125689508	0.8264555983936314	0.9133159752367117	0.6674372254839827	0.9785634956628754
sub-23_UA_trial1	-0.2415897609162403	-0.9746719871168102	-0.18025632406550032	0.9991997484491035	0.9956775719271695	0.8243627791626099	0.9475936013597532
sub-23_UA_trial2	0.8931834133201216	0.9786400621609144	-0.8168012140231645	0.4998006856840479	0.5296425395863972	-0.7622112038009053	-0.981097310785684
sub-23_UA_trial3	-0.4656093215934973	-0.6135996192911894	0.9659091899253275	0.92078587265092	0.18985740618687239	0.9995852466000438	0.9726533992381988
sub-23_UA_trial4	0.9958036057604481	0.4489807047479572	0.8268974487431943	0.7907334781653889	0.9854622471508002	-0.23805545537314263	-0.4536868301082102
