subject	tr	task	roi	beta	tval	zval
sub-11	1000	AA	V1 R	0.2744862359005163	3.5291577048914613	3.460511359418384
sub-11	1000	UA	hMT+ L	0.7288602288556707	6.634138281059926	6.3804714187645555
sub-11	1000	UA	hMT+ R	0.6242698457299632	4.840695844468195	4.7268600458110965
sub-11	1000	UA	V1 L	0.36098820009879445	4.668156378586099	4.5714246213348275
sub-11	1000	UA	V1 R	0.14726688263985774	1.5249693691734236	1.5134829385055177
sub-11	2500	AA	hMT+ L			
sub-11	2500	AA	hMT+ R			
sub-11	2500	AA	V1 L			
sub-11	2500	AA	V1 R			
sub-11	2500	UA	hMT+ L	0.7376803602346615	6.358903818010689	5.750348189031007
sub-11	2500	UA	hMT+ R	0.7623398567750613	5.00420422809266	4.6775613387208
sub-11	2500	UA	V1 L	0.46728507788559387	3.971495817312359	3.808793652784698
sub-11	2500	UA	V1 R	0.25296048601906385	1.9148393870230047	1.8870290558855223
sub-12	0500	AA	hMT+ L	1.5159083378278198	8.177922455191196	7.978436453319766
sub-12	0500	AA	hMT+ R	0.905773872471017	6.083346161118112	5.978531855378011
sub-12	0500	AA	V1 L	0.8762954769504859	5.95508622012748	5.873949606521666
sub-12	0500	AA	V1 R	1.669304666583256	7.462638943264802	7.319905528859768
sub-12	0500	UA	hMT+ L	1.4775057101731148	8.989418742989075	8.732242840290514
sub-12	0500	UA	hMT+ R	0.7620521006916732	5.551931140266365	5.471662673606604
sub-12	0500	UA	V1 L	0.7130407073085231	4.868676864001319	4.823295273286989
sub-12	0500	UA	V1 R	1.0342175966811529	4.583465594226536	4.54516093292628
sub-12	0750	AA	hMT+ L			
sub-12	0750	AA	hMT+ R			
sub-12	0750	AA	V1 L			
sub-12	0750	AA	V1 R			
sub-12	0750	UA	hMT+ L	1.2214698118996885	5.576030235545102	5.468019405942852
sub-12	0750	UA	hMT+ R	0.4542858772679201	2.525729706099002	2.506474131916671
sub-12	0750	UA	V1 L	0.07490569130048916	0.5103843427884288	0.509595053379288
sub-12	0750	UA	V1 R	0.006269226894980604	0.08177269853430137	0.08166549869583181
sub-12	1000	AA	hMT+ L	1.2540636219717987	4.646938602462351	4.556326165257103
sub-12	1000	AA	hMT+ R	0.6469112727155801	2.7933943970815873	2.771630793520996
sub-12	1000	AA	V1 L	-0.08830634352901122	-0.4054214939383417	-0.4046967314059796
sub-12	1000	AA	V1 R	0.5268805091466894	1.383548328370617	1.3791932702220018
sub-12	1000	UA	hMT+ L	1.6570482608038142	8.552042026994018	8.127479640279619
sub-12	1000	UA	hMT+ R	1.200956858114845	7.434956860811465	7.139443415775429
sub-12	1000	UA	V1 L	0.9700746610264863	5.352422221186853	5.2332067220214675
sub-12	1000	UA	V1 R	1.4041053233743197	4.9439377762333	4.852058670942454
sub-12	2500	AA	hMT+ L	2.175944463570571	7.899217931696773	7.025026281794599
sub-12	2500	AA	hMT+ R	1.112358185845743	5.022057840872373	4.741742835596502
sub-12	2500	AA	V1 L	0.7803006461742789	2.9207996887171963	2.845940916763198
sub-12	2500	AA	V1 R	1.3991347470857607	3.6157831177932915	3.496832861858583
sub-12	2500	UA	hMT+ L	1.786075653806998	8.014695293627343	7.125306341457797
sub-12	2500	UA	hMT+ R	1.2103822445491481	6.4918488874968725	5.930661382720394
sub-12	2500	UA	V1 L	0.6936728908081872	3.1180603735615526	3.0485272461263926
sub-12	2500	UA	V1 R	1.1844842045124577	3.2369029128665394	3.1548130677476176
sub-15	0500	AA	hMT+ L	0.5052537819074134	4.637822077871175	4.575515127431664
sub-15	0500	AA	hMT+ R	1.028578242261424	6.616961875151199	6.499144970262932
sub-15	0500	AA	V1 L	0.6498138596143433	2.3929267547182196	2.382795040860233
sub-15	0500	AA	V1 R	0.8192874251723911	3.69555029762483	3.6749489394046675
sub-15	0500	UA	hMT+ L	0.5797056920760866	4.180467629900142	4.129898237331794
sub-15	0500	UA	hMT+ R	0.9856071751810758	4.240345855832914	4.202490417192446
sub-15	0500	UA	V1 L	0.8032971080378568	2.103945606802226	2.0961145471493587
sub-15	0500	UA	V1 R	0.5697609387174299	2.165374168102106	2.159024634504279
sub-15	0750	AA	hMT+ L			
sub-15	0750	AA	hMT+ R			
sub-15	0750	AA	V1 L			
sub-15	0750	AA	V1 R			
sub-15	0750	UA	hMT+ L	0.4404721625863787	5.25614321820435	5.129901932637492
sub-15	0750	UA	hMT+ R	1.0594794895823645	5.82391438491557	5.705521549445548
sub-15	0750	UA	V1 L	-0.06517215964143122	-0.28461391982777395	-0.28385347626569646
sub-15	0750	UA	V1 R	0.2702973910245754	1.2568516124693452	1.2538404766449787
sub-15	1000	AA	hMT+ L	0.4009651039672169	3.5069325395043704	3.4553588874231145
sub-15	1000	AA	hMT+ R	0.8444895228808936	4.498179477855469	4.423797778363519
sub-15	1000	AA	V1 L	0.3581027806071212	1.5751494871043954	1.5698674835329234
sub-15	1000	AA	V1 R	0.582728365345788	2.271476423214751	2.2592565582749775
sub-15	1000	UA	hMT+ L	0.34161391367392224	3.657636131093252	3.5764789404148174
sub-15	1000	UA	hMT+ R	0.6592151762972446	4.237454911148568	4.148852649641597
sub-15	1000	UA	V1 L	0.13820412181636535	0.5226199108434191	0.5208303246487462
sub-15	1000	UA	V1 R	0.14815578163271065	0.8042417737136129	0.8028047057731851
sub-15	2500	AA	hMT+ L	0.5730687856263568	1.4048993243109396	1.3854631523378242
sub-15	2500	AA	hMT+ R	1.6083492281414233	3.0313599593699574	2.9293931282518897
sub-15	2500	AA	V1 L	1.481818098798947	1.9952178170950998	1.9579153891742342
sub-15	2500	AA	V1 R	1.2476373288073257	2.4857974076284823	2.4440351335432378
sub-15	2500	UA	hMT+ L	0.14559939479485032	0.2668043934701685	0.263329995018777
sub-15	2500	UA	hMT+ R	0.8803068123057417	1.885063891304766	1.8628487423170268
sub-15	2500	UA	V1 L	0.09043485602824743	0.17973529621738296	0.17906711449769072
sub-15	2500	UA	V1 R	0.26785968662218573	0.47464532420550637	0.4726986177662224
